shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.2274,-1.636342,27
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.22578,-1.636356,28
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.224003,-1.636523,29
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.222034,-1.638732,30
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.218067,-1.642306,31
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.216087,-1.64666,32
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.21325,-1.648369,33
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.211533,-1.648977,34
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.21202,-1.653606,35
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.212215,-1.655676,36
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.210087,-1.657138,37
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.206787,-1.659977,38
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.205208,-1.663147,39
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.203976,-1.664267,40
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.201424,-1.668585,41
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.20203,-1.677273,42
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.200996,-1.678847,43
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.199608,-1.676354,44
"NAOLIBORG:JourneyPattern:50_7593FFA110CFC0579B0CE022FCA36543",47.19771,-1.673055,45
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.24706,-1.603456,0
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.245445,-1.605462,1
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.245686,-1.608819,2
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.24516,-1.612377,3
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.245804,-1.615719,4
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.243484,-1.620221,5
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.23918,-1.627999,6
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.237804,-1.628515,7
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.232838,-1.630533,8
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.23103,-1.632079,9
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.22908,-1.634399,10
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.2274,-1.636342,11
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.22578,-1.636356,12
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.224003,-1.636523,13
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.222034,-1.638732,14
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.218067,-1.642306,15
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.216087,-1.64666,16
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.21325,-1.648369,17
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.211533,-1.648977,18
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.21202,-1.653606,19
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.212215,-1.655676,20
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.210087,-1.657138,21
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.206787,-1.659977,22
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.205208,-1.663147,23
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.203976,-1.664267,24
"NAOLIBORG:JourneyPattern:50_E5E21FDD6ED26AA77B3FC2E641EB7E62",47.200047,-1.668568,25
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.200047,-1.668568,0
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.204216,-1.664104,1
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.204926,-1.662553,2
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.207253,-1.659631,3
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.210724,-1.656561,4
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.212154,-1.655495,5
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.21183,-1.652778,6
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.211594,-1.648808,7
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.214054,-1.648026,8
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.216656,-1.645467,9
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.21813,-1.641905,10
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.2222,-1.638828,11
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.223896,-1.636229,12
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.225864,-1.636393,13
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.227547,-1.635965,14
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.22992,-1.63319,15
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.23104,-1.631826,16
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.233913,-1.62973,17
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.237915,-1.628253,18
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.239292,-1.627827,19
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.243534,-1.619936,20
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.245583,-1.615637,21
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.24504,-1.611505,22
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.245514,-1.608502,23
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.246006,-1.604797,24
"NAOLIBORG:JourneyPattern:50_5A97E36AA197035689F2F340331FDB6B",47.246986,-1.603043,25
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.20796,-1.612366,0
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.209885,-1.614973,1
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.21111,-1.617465,2
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.21494,-1.614773,3
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.216255,-1.613012,4
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.21752,-1.612949,5
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.219624,-1.613066,6
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.221504,-1.612736,7
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.22305,-1.611766,8
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.222828,-1.60704,9
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.224323,-1.606912,10
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.22669,-1.60515,11
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.228775,-1.606226,12
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.229088,-1.608566,13
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.227985,-1.61176,14
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.230667,-1.617185,15
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.233276,-1.618607,16
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.238064,-1.614419,17
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.237625,-1.611638,18
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.24068,-1.609135,19
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.241646,-1.607522,20
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.2402,-1.604261,21
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.23928,-1.600358,22
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.238358,-1.59841,23
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.23608,-1.596563,24
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.234005,-1.595074,25
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.234,-1.592505,26
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.235893,-1.590638,27
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.238243,-1.587014,28
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.23818,-1.585758,29
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.239666,-1.584649,30
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.243114,-1.582727,31
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.24545,-1.580747,32
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.248936,-1.577037,33
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.250843,-1.576622,34
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.25281,-1.5762,35
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.254654,-1.576748,36
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.255756,-1.579281,37
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.25538,-1.581098,38
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.257347,-1.583755,39
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.258446,-1.581985,40
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.261814,-1.584429,41
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.26312,-1.580308,42
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.26488,-1.58093,43
"NAOLIBORG:JourneyPattern:59_C588D510D2556E625476142B1FD9F4DB",47.267426,-1.582289,44
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.236256,-1.596559,0
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.238483,-1.598377,1
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.23939,-1.600493,2
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.240303,-1.604347,3
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.241856,-1.608521,4
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.23962,-1.610142,5
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.238056,-1.611452,6
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.238148,-1.614429,7
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.233112,-1.618982,8
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.230537,-1.617279,9
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.22796,-1.611531,10
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.228897,-1.608639,11
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.228767,-1.60648,12
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.226246,-1.605687,13
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.225002,-1.606761,14
"NAOLIBORG:JourneyPattern:59_16A3F7E4464D21D123B1A025D51B1AE5",47.222748,-1.607235,15
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.267426,-1.582289,0
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.265396,-1.581476,1
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.263706,-1.580164,2
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.261765,-1.584234,3
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.258602,-1.5819,4
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.256836,-1.583792,5
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.255398,-1.581258,6
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.25616,-1.578673,7
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.254517,-1.576837,8
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.252705,-1.576387,9
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.250423,-1.576869,10
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.248573,-1.577306,11
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.24529,-1.581205,12
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.242893,-1.582889,13
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.23938,-1.585073,14
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.23792,-1.586113,15
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.23828,-1.58744,16
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.235283,-1.591348,17
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.233643,-1.5931,18
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.234146,-1.595059,19
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.236256,-1.596559,20
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.238483,-1.598377,21
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.23939,-1.600493,22
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.240303,-1.604347,23
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.241856,-1.608521,24
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.23962,-1.610142,25
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.238056,-1.611452,26
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.238148,-1.614429,27
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.233112,-1.618982,28
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.230537,-1.617279,29
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.22796,-1.611531,30
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.228897,-1.608639,31
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.228767,-1.60648,32
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.226246,-1.605687,33
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.225002,-1.606761,34
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.222748,-1.607235,35
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.223167,-1.611931,36
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.22114,-1.612432,37
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.219574,-1.613229,38
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.2173,-1.612881,39
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.21631,-1.613538,40
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.214664,-1.615132,41
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.21191,-1.6175,42
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.209755,-1.614832,43
"NAOLIBORG:JourneyPattern:59_58AB90F8586B7BC48361F6D38C4F0FBB",47.20897,-1.611433,44
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.222828,-1.60704,0
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.224323,-1.606912,1
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.22669,-1.60515,2
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.228775,-1.606226,3
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.229088,-1.608566,4
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.227985,-1.61176,5
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.230667,-1.617185,6
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.233276,-1.618607,7
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.238064,-1.614419,8
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.237625,-1.611638,9
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.24068,-1.609135,10
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.241646,-1.607522,11
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.2402,-1.604261,12
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.23928,-1.600358,13
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.238358,-1.59841,14
"NAOLIBORG:JourneyPattern:59_6A51CC863BEE41AD5535DFA9CF16FD71",47.23608,-1.596563,15
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.16885,-1.471132,0
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.169395,-1.467829,1
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.171665,-1.46882,2
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.172836,-1.472482,3
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.178513,-1.474649,4
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.182724,-1.475758,5
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.1859,-1.476616,6
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.18921,-1.472349,7
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.191586,-1.467298,8
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.19448,-1.46343,9
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.200104,-1.466053,10
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.20271,-1.466974,11
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.20518,-1.467324,12
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.208344,-1.466888,13
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.210392,-1.466036,14
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.212524,-1.466298,15
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.21494,-1.465969,16
"NAOLIBORG:JourneyPattern:60_95643E3DB72411C1534FBEFED0B88301",47.216698,-1.462458,17
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.216686,-1.464355,0
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.21483,-1.466159,1
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.21319,-1.466422,2
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.210537,-1.466118,3
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.208065,-1.467063,4
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.20536,-1.467478,5
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.202724,-1.467098,6
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.20022,-1.466188,7
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.19317,-1.464126,8
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.19179,-1.467025,9
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.189156,-1.47262,10
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.185623,-1.476653,11
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.18257,-1.475867,12
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.178677,-1.474884,13
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.172695,-1.47236,14
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.171017,-1.468827,15
"NAOLIBORG:JourneyPattern:60_B4539754653147BE971BD5A0D6BB0158",47.16904,-1.471173,16
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.248116,-1.551535,0
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.248924,-1.551066,1
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.252113,-1.549919,2
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.25238,-1.552957,3
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.259327,-1.557202,4
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.260723,-1.553191,5
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.261864,-1.550327,6
"NAOLIBORG:JourneyPattern:66_F676BCDF8FBE263F0CA1679CAAC82BFF",47.259384,-1.546572,7
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.259384,-1.546572,0
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.261887,-1.550503,1
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.26076,-1.553481,2
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.258976,-1.557399,3
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.252228,-1.552692,4
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.25136,-1.549662,5
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.24854,-1.551554,6
"NAOLIBORG:JourneyPattern:66_0D7E2CAF4B0F6D2DA725E1D2ADDC04DE",47.248116,-1.551535,7
"NAOLIBORG:JourneyPattern:67_DF47AFCBA57B28FE969D387287672DB4",47.326763,-1.348001,0
"NAOLIBORG:JourneyPattern:67_DF47AFCBA57B28FE969D387287672DB4",47.32359,-1.347635,1
"NAOLIBORG:JourneyPattern:67_DF47AFCBA57B28FE969D387287672DB4",47.319054,-1.347233,2
