stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"FR_NAOLIB:StopPlace:435",,"Briandière",,,47.190128,-1.692865,"",,1,,,0,,
"FR_NAOLIB:StopPlace:678",,"Bélouga",,,47.165771,-1.583571,"",,1,,,0,,
"FR_NAOLIB:StopPlace:436",,"La Montagne",,,47.188641,-1.689557,"",,1,,,1,,
"FR_NAOLIB:StopPlace:671",,"D2A - Aéroport",,,47.156914,-1.597354,"",,1,,,2,,
"FR_NAOLIB:StopPlace:672",,"Airbus",,,47.158333,-1.591248,"",,1,,,2,,
"FR_NAOLIB:StopPlace:430",,"Libération",,,47.177425,-1.678919,"",,1,,,2,,
"FR_NAOLIB:StopPlace:673",,"Claire Roman",,,47.154705,-1.591409,"",,1,,,2,,
"FR_NAOLIB:StopPlace:431",,"Vieux Four",,,47.190804,-1.701127,"",,1,,,1,,
"FR_NAOLIB:StopPlace:674",,"Brossais",,,47.162525,-1.585617,"",,1,,,2,,
"FR_NAOLIB:StopPlace:432",,"Petit Bois",,,47.185574,-1.677911,"",,1,,,1,,
"FR_NAOLIB:StopPlace:668",,"Croix Jeannette",,,47.171040,-1.623758,"",,1,,,0,,
"FR_NAOLIB:StopPlace:426",,"Hilière",,,47.287750,-1.430017,"",,1,,,2,,
"FR_NAOLIB:StopPlace:669",,"Haute Île",,,47.193760,-1.555342,"",,1,,,2,,
"FR_NAOLIB:StopPlace:427",,"Ruette",,,47.233429,-1.511048,"",,1,,,1,,
"FR_NAOLIB:StopPlace:428",,"Moulin Neuf",,,47.229992,-1.516438,"",,1,,,2,,
"FR_NAOLIB:StopPlace:429",,"Coty",,,47.249016,-1.488137,"",,1,,,1,,
"FR_NAOLIB:StopPlace:680",,"Aéroport",,,47.157902,-1.601231,"",,1,,,1,,
"FR_NAOLIB:StopPlace:681",,"Galheur",,,47.166672,-1.580392,"",,1,,,0,,
"FR_NAOLIB:StopPlace:686",,"Mauvoisins",,,47.190147,-1.525545,"",,1,,,1,,
"FR_NAOLIB:StopPlace:202",,"Trébuchet",,,47.219994,-1.546249,"",,1,,,1,,
"FR_NAOLIB:StopPlace:444",,"Capitaine Grant",,,47.261616,-1.668307,"",,1,,,1,,
"FR_NAOLIB:StopPlace:687",,"Clos Toreau",,,47.194191,-1.529160,"",,1,,,0,,
"FR_NAOLIB:StopPlace:203",,"Vaucanson",,,47.212818,-1.581429,"",,1,,,1,,
"FR_NAOLIB:StopPlace:445",,"Les Bauches",,,47.263344,-1.677303,"",,1,,,1,,
"FR_NAOLIB:StopPlace:688",,"Tripode",,,47.208294,-1.540631,"",,1,,,1,,
"FR_NAOLIB:StopPlace:204",,"Bottière",,,47.240219,-1.518246,"",,1,,,1,,
"FR_NAOLIB:StopPlace:446",,"Val du Cens",,,47.261086,-1.664820,"",,1,,,0,,
"FR_NAOLIB:StopPlace:689",,"Cité des Congrès",,,47.213604,-1.544985,"",,1,,,1,,
"FR_NAOLIB:StopPlace:205",,"Gambetta",,,47.223579,-1.538464,"",,1,,,1,,
"FR_NAOLIB:StopPlace:447",,"Moulin Brûlé",,,47.259544,-1.654873,"",,1,,,2,,
"FR_NAOLIB:StopPlace:682",,"Méliès",,,47.181557,-1.556246,"",,1,,,1,,
"FR_NAOLIB:StopPlace:440",,"François Baudry",,,47.262360,-1.672482,"",,1,,,1,,
"FR_NAOLIB:StopPlace:683",,"Aérospatiale",,,47.161072,-1.587499,"",,1,,,2,,
"FR_NAOLIB:StopPlace:441",,"Plessis",,,47.260391,-1.660099,"",,1,,,1,,
"FR_NAOLIB:StopPlace:200",,"Pipay",,,47.225670,-1.537152,"",,1,,,2,,
"FR_NAOLIB:StopPlace:684",,"Moulin à l'Huile",,,47.177116,-1.562387,"",,1,,,1,,
"FR_NAOLIB:StopPlace:442",,"Armoricaine",,,47.258423,-1.648112,"",,1,,,1,,
"FR_NAOLIB:StopPlace:685",,"Île de Nantes",,,47.206123,-1.538851,"",,1,,,1,,
"FR_NAOLIB:StopPlace:201",,"Foch - Cathédrale",,,47.219833,-1.551019,"",,1,,,0,,
"FR_NAOLIB:StopPlace:443",,"La Ferme",,,47.264259,-1.679911,"",,1,,,0,,
"FR_NAOLIB:StopPlace:679",,"Jules Vallès",,,47.173340,-1.570985,"",,1,,,1,,
"FR_NAOLIB:StopPlace:437",,"Château D'Aux",,,47.185150,-1.674294,"",,1,,,1,,
"FR_NAOLIB:StopPlace:438",,"Gilarderie",,,47.185978,-1.682715,"",,1,,,1,,
"FR_NAOLIB:StopPlace:439",,"Chat qui Guette",,,47.192020,-1.696452,"",,1,,,1,,
"FR_NAOLIB:StopPlace:690",,"Maraîchers",,,47.184746,-1.510606,"",,1,,,1,,
"FR_NAOLIB:StopPlace:691",,"Bonne Garde",,,47.196873,-1.531321,"",,1,,,0,,
"FR_NAOLIB:StopPlace:692",,"Grammoire",,,47.183594,-1.472845,"",,1,,,2,,
"FR_NAOLIB:StopPlace:450",,"ESAT Vertonne",,,47.184212,-1.482294,"",,1,,,1,,
"FR_NAOLIB:StopPlace:213",,"Perray",,,47.247540,-1.513551,"",,1,,,1,,
"FR_NAOLIB:StopPlace:697",,"Bignonnet",,,47.175529,-1.465152,"",,1,,,2,,
"FR_NAOLIB:StopPlace:455",,"Croisy",,,47.253956,-1.627467,"",,1,,,2,,
"FR_NAOLIB:StopPlace:214",,"Marseillaise",,,47.207397,-1.591446,"",,1,,,2,,
"FR_NAOLIB:StopPlace:698",,"Choblèterie",,,47.136242,-1.461625,"",,1,,,2,,
"FR_NAOLIB:StopPlace:456",,"Les Lions",,,47.249725,-1.614679,"",,1,,,1,,
"FR_NAOLIB:StopPlace:215",,"Dalby",,,47.225597,-1.529746,"",,1,,,0,,
"FR_NAOLIB:StopPlace:699",,"Morges",,,47.164932,-1.472035,"",,1,,,1,,
"FR_NAOLIB:StopPlace:457",,"Porte de Sautron",,,47.250977,-1.619300,"",,1,,,1,,
"FR_NAOLIB:StopPlace:458",,"Cambronne",,,47.206581,-1.506412,"",,1,,,1,,
"FR_NAOLIB:StopPlace:216",,"Enchanterie",,,47.230003,-1.524238,"",,1,,,1,,
"FR_NAOLIB:StopPlace:693",,"Pas d'Ane",,,47.181683,-1.470150,"",,1,,,2,,
"FR_NAOLIB:StopPlace:451",,"Cimetière Vieux Doulon",,,47.238377,-1.500785,"",,1,,,1,,
"FR_NAOLIB:StopPlace:210",,"Floride",,,47.213482,-1.603699,"",,1,,,1,,
"FR_NAOLIB:StopPlace:694",,"Coqueluchon",,,47.183956,-1.470321,"",,1,,,2,,
"FR_NAOLIB:StopPlace:452",,"Chaupières",,,47.242756,-1.495031,"",,1,,,1,,
"FR_NAOLIB:StopPlace:211",,"Cuvier",,,47.210567,-1.573649,"",,1,,,2,,
"FR_NAOLIB:StopPlace:695",,"Domaine",,,47.178383,-1.469587,"",,1,,,2,,
"FR_NAOLIB:StopPlace:453",,"Papotière",,,47.239937,-1.497251,"",,1,,,1,,
"FR_NAOLIB:StopPlace:212",,"Bois Robillard",,,47.235100,-1.519730,"",,1,,,1,,
"FR_NAOLIB:StopPlace:696",,"Cassegrain",,,47.187756,-1.488534,"",,1,,,2,,
"FR_NAOLIB:StopPlace:454",,"Lycée Rieffel",,,47.255447,-1.642603,"",,1,,,1,,
"FR_NAOLIB:StopPlace:206",,"Parc Potager",,,47.236023,-1.522613,"",,1,,,1,,
"FR_NAOLIB:StopPlace:448",,"Sautron",,,47.265453,-1.683842,"",,1,,,1,,
"FR_NAOLIB:StopPlace:207",,"Bourderies",,,47.206608,-1.595785,"",,1,,,1,,
"FR_NAOLIB:StopPlace:449",,"Ste-Philomène",,,47.211918,-1.724712,"",,1,,,2,,
"FR_NAOLIB:StopPlace:208",,"Marrière",,,47.237469,-1.524755,"",,1,,,0,,
"FR_NAOLIB:StopPlace:209",,"Petit Breton",,,47.213207,-1.598323,"",,1,,,1,,
"FR_NAOLIB:StopPlace:460",,"Baugerie",,,47.203617,-1.520570,"",,1,,,1,,
"FR_NAOLIB:StopPlace:466",,"Grand Portail",,,47.201855,-1.523287,"",,1,,,1,,
"FR_NAOLIB:StopPlace:224",,"Parc Bel Air",,,47.178593,-1.474767,"",,1,,,2,,
"FR_NAOLIB:StopPlace:467",,"Greneraie",,,47.199547,-1.533383,"",,1,,,0,,
"FR_NAOLIB:StopPlace:225",,"Port la Blanche",,,47.271652,-1.516658,"",,1,,,1,,
"FR_NAOLIB:StopPlace:468",,"Gibraye",,,47.205051,-1.516313,"",,1,,,1,,
"FR_NAOLIB:StopPlace:226",,"Housseau",,,47.280933,-1.498430,"",,1,,,1,,
"FR_NAOLIB:StopPlace:227",,"ICAM",,,47.273670,-1.501887,"",,1,,,2,,
"FR_NAOLIB:StopPlace:220",,"Ambroise Paré",,,47.228992,-1.608603,"",,1,,,1,,
"FR_NAOLIB:StopPlace:462",,"St-Sébastien",,,47.207531,-1.503032,"",,1,,,1,,
"FR_NAOLIB:StopPlace:463",,"La Herdrie",,,47.197842,-1.453237,"",,1,,,0,,
"FR_NAOLIB:StopPlace:221",,"Saupin",,,47.184040,-1.475718,"",,1,,,2,,
"FR_NAOLIB:StopPlace:222",,"Gare de Vertou Sud",,,47.185764,-1.476634,"",,1,,,2,,
"FR_NAOLIB:StopPlace:464",,"Coupries",,,47.191689,-1.467162,"",,1,,,2,,
"FR_NAOLIB:StopPlace:465",,"La Plée",,,47.193722,-1.463097,"",,1,,,0,,
"FR_NAOLIB:StopPlace:223",,"Haute Forêt",,,47.168137,-1.465467,"",,1,,,1,,
"FR_NAOLIB:StopPlace:459",,"Pyramide",,,47.208042,-1.492731,"",,1,,,1,,
"FR_NAOLIB:StopPlace:217",,"Dunant",,,47.243889,-1.521323,"",,1,,,2,,
"FR_NAOLIB:StopPlace:218",,"Bobby Sands",,,47.229916,-1.652900,"",,1,,,1,,
"FR_NAOLIB:StopPlace:219",,"Lycée Appert",,,47.251411,-1.611047,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1005",,"Chêne Gala",,,47.183548,-1.539505,"",,1,,,1,,
"FR_NAOLIB:StopPlace:470",,"Douettée",,,47.207767,-1.498699,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1006",,"Madame Curie",,,47.189178,-1.554931,"",,1,,,1,,
"FR_NAOLIB:StopPlace:471",,"Touzelles",,,47.208279,-1.466698,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1003",,"Rocade",,,47.163330,-1.474091,"",,1,,,0,,
"FR_NAOLIB:StopPlace:230",,"Roseraie",,,47.260742,-1.528370,"",,1,,,1,,
"FR_NAOLIB:StopPlace:472",,"Quintaine",,,47.216721,-1.463124,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1009",,"Blordière",,,47.179974,-1.533854,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1007",,"L'Ébaupin",,,47.171589,-1.509903,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1008",,"Chemin Bleu",,,47.178280,-1.525052,"",,1,,,1,,
"FR_NAOLIB:StopPlace:477",,"Rouleaux",,,47.200161,-1.466121,"",,1,,,1,,
"FR_NAOLIB:StopPlace:235",,"Terpsichore",,,47.282295,-1.501900,"",,1,,,1,,
"FR_NAOLIB:StopPlace:478",,"Basse-Goulaine",,,47.210815,-1.465814,"",,1,,,0,,
"FR_NAOLIB:StopPlace:236",,"Parc Chantrerie",,,47.285904,-1.520759,"",,1,,,1,,
"FR_NAOLIB:StopPlace:237",,"Linot",,,47.265427,-1.526018,"",,1,,,1,,
"FR_NAOLIB:StopPlace:479",,"Poitou",,,47.209518,-1.469452,"",,1,,,2,,
"FR_NAOLIB:StopPlace:238",,"Savaudière",,,47.289268,-1.514911,"",,1,,,2,,
"FR_NAOLIB:StopPlace:473",,"Châtelets",,,47.197025,-1.540559,"",,1,,,2,,
"FR_NAOLIB:StopPlace:231",,"Brouillard",,,47.273579,-1.514658,"",,1,,,1,,
"FR_NAOLIB:StopPlace:474",,"Grezillières",,,47.214291,-1.478575,"",,1,,,1,,
"FR_NAOLIB:StopPlace:232",,"École Vétérinaire",,,47.289932,-1.522827,"",,1,,,1,,
"FR_NAOLIB:StopPlace:233",,"Champ de Manoeuvre",,,47.272495,-1.500321,"",,1,,,0,,
"FR_NAOLIB:StopPlace:475",,"Tristan Bernard",,,47.205448,-1.464563,"",,1,,,2,,
"FR_NAOLIB:StopPlace:476",,"Canal",,,47.216076,-1.471871,"",,1,,,1,,
"FR_NAOLIB:StopPlace:234",,"Melpomène",,,47.277279,-1.500233,"",,1,,,2,,
"FR_NAOLIB:StopPlace:228",,"Fauvelière",,,47.282925,-1.505046,"",,1,,,1,,
"FR_NAOLIB:StopPlace:229",,"Cimetière St-Joseph",,,47.268356,-1.521120,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1001",,"Félix Tableau",,,47.187775,-1.546988,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1002",,"Mahaudières",,,47.188915,-1.560730,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1000",,"Jean Fraix",,,47.186306,-1.542179,"",,1,,,1,,
"FR_NAOLIB:StopPlace:480",,"Corbon",,,47.212852,-1.461117,"",,1,,,2,,
"FR_NAOLIB:StopPlace:481",,"Grignon",,,47.216400,-1.466402,"",,1,,,1,,
"FR_NAOLIB:StopPlace:482",,"Onchères",,,47.202717,-1.467036,"",,1,,,2,,
"FR_NAOLIB:StopPlace:240",,"Guiblinière",,,47.292358,-1.520356,"",,1,,,2,,
"FR_NAOLIB:StopPlace:241",,"Lycée Estienne d'Orves",,,47.279404,-1.491997,"",,1,,,1,,
"FR_NAOLIB:StopPlace:483",,"Vendée",,,47.208275,-1.468484,"",,1,,,1,,
"FR_NAOLIB:StopPlace:246",,"Bourgeonnière",,"",47.253147,-1.560601,"",,1,,,0,,
"FR_NAOLIB:StopPlace:488",,"Ripossière",,,47.191860,-1.534794,"",,1,,,0,,
"FR_NAOLIB:StopPlace:489",,"Joliverie",,,47.189720,-1.517860,"",,1,,,0,,
"FR_NAOLIB:StopPlace:247",,"Gilière",,,47.299465,-1.552894,"",,1,,,0,,
"FR_NAOLIB:StopPlace:248",,"L'Hôpitau",,,47.272091,-1.551657,"",,1,,,1,,
"FR_NAOLIB:StopPlace:249",,"Capellia",,,47.279808,-1.555110,"",,1,,,1,,
"FR_NAOLIB:StopPlace:484",,"Chapeau Verni",,,47.189175,-1.510074,"",,1,,,0,,
"FR_NAOLIB:StopPlace:242",,"Porte Douillard",,,47.289425,-1.518312,"",,1,,,2,,
"FR_NAOLIB:StopPlace:243",,"Moulin de Porterie",,,47.275707,-1.512809,"",,1,,,0,,
"FR_NAOLIB:StopPlace:485",,"Roches Vertes",,,47.185066,-1.524328,"",,1,,,1,,
"FR_NAOLIB:StopPlace:244",,"Chantrerie - Grandes Écoles",,,47.282032,-1.517515,"",,1,,,0,,
"FR_NAOLIB:StopPlace:486",,"Sèvres",,,47.186447,-1.527784,"",,1,,,1,,
"FR_NAOLIB:StopPlace:487",,"Maladrie",,,47.188210,-1.495222,"",,1,,,2,,
"FR_NAOLIB:StopPlace:245",,"Gachet",,,47.293339,-1.525206,"",,1,,,0,,
"FR_NAOLIB:StopPlace:239",,"Potiron",,,47.270473,-1.518757,"",,1,,,1,,
"FR_NAOLIB:StopPlace:491",,"St-Jacques",,,47.195011,-1.537701,"",,1,,,1,,
"FR_NAOLIB:StopPlace:492",,"Printemps",,,47.188545,-1.500334,"",,1,,,2,,
"FR_NAOLIB:StopPlace:250",,"Cholière",,,47.250950,-1.606698,"",,1,,,1,,
"FR_NAOLIB:StopPlace:493",,"Moulin",,,47.188808,-1.504513,"",,1,,,2,,
"FR_NAOLIB:StopPlace:251",,"Blanchetière",,,47.289726,-1.556016,"",,1,,,2,,
"FR_NAOLIB:StopPlace:494",,"Oliveraie",,,47.188278,-1.530793,"",,1,,,2,,
"FR_NAOLIB:StopPlace:252",,"La Source",,,47.305614,-1.551682,"",,1,,,1,,
"FR_NAOLIB:StopPlace:490",,"Bourdonnières",,,47.186871,-1.521521,"",,1,,,1,,
"FR_NAOLIB:StopPlace:499",,"Les Anges",,,47.275230,-1.637110,"",,1,,,1,,
"FR_NAOLIB:StopPlace:257",,"Olympe de Gouges",,,47.308846,-1.544628,"",,1,,,1,,
"FR_NAOLIB:StopPlace:258",,"Gesvrine",,,47.271824,-1.549538,"",,1,,,1,,
"FR_NAOLIB:StopPlace:259",,"Mongendrière",,,47.292511,-1.554410,"",,1,,,1,,
"FR_NAOLIB:StopPlace:495",,"Palmiers",,,47.190086,-1.533002,"",,1,,,2,,
"FR_NAOLIB:StopPlace:253",,"Vrière",,,47.283710,-1.557444,"",,1,,,1,,
"FR_NAOLIB:StopPlace:254",,"Vincent Scotto",,,47.251759,-1.566573,"",,1,,,2,,
"FR_NAOLIB:StopPlace:496",,"Patache",,,47.271099,-1.619402,"",,1,,,2,,
"FR_NAOLIB:StopPlace:255",,"Poste",,,47.295227,-1.554127,"",,1,,,1,,
"FR_NAOLIB:StopPlace:497",,"Doucet",,,47.277718,-1.633741,"",,1,,,2,,
"FR_NAOLIB:StopPlace:256",,"Baronnière",,,47.259583,-1.603834,"",,1,,,1,,
"FR_NAOLIB:StopPlace:498",,"Mail",,,47.269035,-1.611513,"",,1,,,0,,
"FR_NAOLIB:StopPlace:260",,"Porte de La Chapelle",,,47.259487,-1.557716,"",,1,,,1,,
"FR_NAOLIB:StopPlace:261",,"Foulquier",,,47.309742,-1.546194,"",,1,,,1,,
"FR_NAOLIB:StopPlace:262",,"La Cogne",,,47.287235,-1.557074,"",,1,,,0,,
"FR_NAOLIB:StopPlace:263",,"La Chapelle Aulnay",,,47.308273,-1.543256,"",,1,,,1,,
"FR_NAOLIB:StopPlace:268",,"Fantaisie",,,47.252747,-1.568781,"",,1,,,1,,
"FR_NAOLIB:StopPlace:269",,"Les Roches",,,47.263462,-1.580014,"",,1,,,1,,
"FR_NAOLIB:StopPlace:264",,"Perrières",,,47.309643,-1.551822,"",,1,,,1,,
"FR_NAOLIB:StopPlace:265",,"Léo Lagrange",,,47.297058,-1.555538,"",,1,,,0,,
"FR_NAOLIB:StopPlace:266",,"Monge - Chauvinière",,,47.253647,-1.574249,"",,1,,,2,,
"FR_NAOLIB:StopPlace:267",,"Gournière",,,47.268345,-1.549435,"",,1,,,1,,
"FR_NAOLIB:StopPlace:271",,"Recteur Schmitt",,"",47.252411,-1.552897,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1049",,"La Coulée",,,47.259815,-1.574891,"",,1,,,1,,
"FR_NAOLIB:StopPlace:272",,"Fresche Blanc",,,47.252991,-1.557520,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1047",,"Forêt",,,47.244297,-1.575455,"",,1,,,1,,
"FR_NAOLIB:StopPlace:273",,"Plessis",,,47.301086,-1.552332,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1048",,"Bertrand",,,47.257076,-1.575714,"",,1,,,1,,
"FR_NAOLIB:StopPlace:274",,"Tredégar",,,47.254646,-1.604929,"",,1,,,1,,
"FR_NAOLIB:StopPlace:270",,"Ploreau",,,47.303120,-1.551835,"",,1,,,1,,
"FR_NAOLIB:StopPlace:279",,"Ampère",,,47.260742,-1.553336,"",,1,,,1,,
"FR_NAOLIB:StopPlace:12",,"Du Chaffault",,"",47.207573,-1.581837,"",,1,,,1,,
"FR_NAOLIB:StopPlace:275",,"Crétinières",,,47.278076,-1.552384,"",,1,,,1,,
"FR_NAOLIB:StopPlace:11",,"Jamet",,"",47.210072,-1.603094,"",,1,,,0,,
"FR_NAOLIB:StopPlace:276",,"Jean Jaurès",,,47.301250,-1.549782,"",,1,,,0,,
"FR_NAOLIB:StopPlace:10",,"Beaujoire",,"",47.258991,-1.526239,"",,1,,,1,,
"FR_NAOLIB:StopPlace:277",,"Gesvres",,,47.263672,-1.548297,"",,1,,,1,,
"FR_NAOLIB:StopPlace:278",,"Mulonnière",,,47.265762,-1.549949,"",,1,,,1,,
"FR_NAOLIB:StopPlace:16",,"Tertre",,"",47.214554,-1.607263,"",,1,,,0,,
"FR_NAOLIB:StopPlace:15",,"Médiathèque",,"",47.210598,-1.561173,"",,1,,,0,,
"FR_NAOLIB:StopPlace:14",,"Romain Rolland",,"",47.206657,-1.609693,"",,1,,,0,,
"FR_NAOLIB:StopPlace:13",,"Égalité",,"",47.209003,-1.587800,"",,1,,,0,,
"FR_NAOLIB:StopPlace:19",,"Tourmaline",,"",47.221439,-1.632582,"",,1,,,1,,
"FR_NAOLIB:StopPlace:18",,"Landreau",,"",47.231934,-1.516051,"",,1,,,0,,
"FR_NAOLIB:StopPlace:17",,"Schoelcher",,"",47.220520,-1.627981,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1041",,"Lechat",,,47.203926,-1.580984,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1042",,"St-Clément",,,47.222179,-1.546824,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1040",,"Chanzy",,,47.224285,-1.545999,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1045",,"Platanes",,,47.245426,-1.524904,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1046",,"Chocolaterie",,,47.242821,-1.527858,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1043",,"St-Donatien",,,47.229176,-1.540571,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1044",,"Desaix",,,47.226917,-1.542739,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1038",,"Plessis Tison",,,47.236610,-1.533551,"",,1,,,1,,
"FR_NAOLIB:StopPlace:282",,"Parc des Sports",,,47.260460,-1.449934,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1039",,"Chalâtres",,,47.231438,-1.538304,"",,1,,,1,,
"FR_NAOLIB:StopPlace:283",,"Belem",,,47.265541,-1.452989,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1036",,"Lusançay",,,47.202682,-1.582462,"",,1,,,1,,
"FR_NAOLIB:StopPlace:284",,"La Grille",,,47.250984,-1.481615,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1037",,"St-Aignan",,,47.208115,-1.578385,"",,1,,,1,,
"FR_NAOLIB:StopPlace:285",,"Pont de la Métairie",,,47.262428,-1.446674,"",,1,,,0,,
"FR_NAOLIB:StopPlace:280",,"Charmille",,,47.257126,-1.606063,"",,1,,,1,,
"FR_NAOLIB:StopPlace:286",,"Planchonnais",,,47.253536,-1.474848,"",,1,,,1,,
"FR_NAOLIB:StopPlace:287",,"Le Halleray",,,47.269825,-1.456591,"",,1,,,1,,
"FR_NAOLIB:StopPlace:288",,"Cartier",,,47.267860,-1.455554,"",,1,,,0,,
"FR_NAOLIB:StopPlace:289",,"Marie Galante",,,47.264153,-1.450903,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1030",,"Frères Rousseau",,,47.126137,-1.628545,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1031",,"Épinais",,,47.136253,-1.610521,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1034",,"Hérelle",,,47.201504,-1.586686,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1035",,"Bourdonnais",,,47.205990,-1.579714,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1032",,"Jahardières",,,47.125343,-1.642852,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1033",,"Croissant",,,47.240757,-1.530404,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1027",,"Jouetterie",,,47.131641,-1.662677,"",,1,,,2,,
"FR_NAOLIB:StopPlace:293",,"Eglise",,,47.168510,-1.720163,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1028",,"Terres Quartières",,,47.134731,-1.659332,"",,1,,,2,,
"FR_NAOLIB:StopPlace:294",,"Brains",,,47.170769,-1.718904,"",,1,,,2,,
"FR_NAOLIB:StopPlace:295",,"Angevinière",,,47.245392,-1.611643,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1025",,"Aéroclub",,,47.159355,-1.598166,"",,1,,,2,,
"FR_NAOLIB:StopPlace:296",,"Ouche Cormier",,,47.264645,-1.623757,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1026",,"Beauvaiserie",,,47.136227,-1.654291,"",,1,,,0,,
"FR_NAOLIB:StopPlace:290",,"Gicquelière",,,47.258125,-1.458752,"",,1,,,1,,
"FR_NAOLIB:StopPlace:291",,"Pirmil",,"",47.196423,-1.542422,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1029",,"Rinière",,,47.128830,-1.636079,"",,1,,,2,,
"FR_NAOLIB:StopPlace:292",,"Moulin Cassé",,,47.155914,-1.709970,"",,1,,,2,,
"FR_NAOLIB:StopPlace:297",,"Bugallière",,,47.259930,-1.637788,"",,1,,,1,,
"FR_NAOLIB:StopPlace:298",,"Mairie d'Orvault",,,47.271084,-1.623269,"",,1,,,1,,
"FR_NAOLIB:StopPlace:299",,"Cheveux Blancs",,,47.265495,-1.635045,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1020",,"Pressoir",,,47.124008,-1.640034,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1023",,"Gendronnerie",,,47.127174,-1.639509,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1024",,"Place des Pêcheurs",,,47.136421,-1.668413,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1021",,"Grand Fief",,,47.125656,-1.625632,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1022",,"Mortrais",,,47.128185,-1.616538,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1016",,"Moulinier",,,47.135487,-1.665790,"",,1,,,2,,
"FR_NAOLIB:StopPlace:1017",,"Noë Nozou",,,47.130219,-1.637082,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1014",,"Renardières",,,47.149200,-1.601814,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1015",,"Plinguetière",,,47.133278,-1.613411,"",,1,,,0,,
"FR_NAOLIB:StopPlace:1018",,"La Noue",,,47.140564,-1.607552,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1019",,"St-Aignan de Grand Lieu",,,47.123047,-1.634785,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1012",,"Chapelet",,,47.132256,-1.641907,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1013",,"Chausserie",,,47.149277,-1.704147,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1010",,"Millenia",,,47.123718,-1.630717,"",,1,,,1,,
"FR_NAOLIB:StopPlace:1011",,"Champ de Foire",,,47.124420,-1.618743,"",,1,,,1,,
"FR_NAOLIB:StopPlace:52",,"Belges - Montbazon",,,47.235146,-1.540754,"",,1,,,1,,
"FR_NAOLIB:StopPlace:51",,"Stade SNUC",,,47.227993,-1.580621,"",,1,,,1,,
"FR_NAOLIB:StopPlace:50",,"Toutes Aides",,,47.226246,-1.522800,"",,1,,,1,,
"FR_NAOLIB:StopPlace:56",,"Boulay Paty",,,47.228931,-1.575663,"",,1,,,0,,
"FR_NAOLIB:StopPlace:55",,"Bd des Anglais",,,47.227036,-1.581529,"",,1,,,1,,
"FR_NAOLIB:StopPlace:54",,"Noë Lambert",,,47.230278,-1.528830,"",,1,,,1,,
"FR_NAOLIB:StopPlace:53",,"Rond-Point de Rennes",,,47.232815,-1.565740,"",,1,,,1,,
"FR_NAOLIB:StopPlace:59",,"Cabrol",,,47.203739,-1.588436,"",,1,,,1,,
"FR_NAOLIB:StopPlace:58",,"Bas-Chantenay",,,47.197620,-1.588684,"",,1,,,0,,
"FR_NAOLIB:StopPlace:57",,"Joncours",,,47.220306,-1.586518,"",,1,,,1,,
